,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
5152,18,17,19,21,19,16,18,18,18,17,16,21,15,21,18,17,19,20,17,25,18,17,21,18,18,20,15,18,17,18,16,19,18,20
5153,17,16,19,21,19,17,19,18,17,17,17,22,15,22,17,18,18,19,16,25,18,18,21,18,18,20,15,18,18,18,16,18,18,20
5154,17,16,19,22,18,17,18,18,17,17,18,21,15,22,18,18,18,19,17,24,19,19,22,17,18,20,15,19,17,18,16,18,18,21
5155,17,15,18,21,18,18,18,18,17,16,18,21,15,22,18,19,18,18,16,24,19,18,23,18,17,20,14,19,16,18,17,19,18,22
5156,17,15,19,20,18,18,18,17,17,16,17,20,14,22,18,19,18,18,15,23,19,18,23,18,17,19,13,18,16,17,17,18,17,22
5157,17,15,19,20,17,18,17,16,17,16,17,20,15,21,19,19,17,17,16,23,19,18,23,19,17,18,14,17,16,18,17,18,17,22
5158,18,15,18,21,17,17,18,16,18,17,17,20,15,21,19,19,18,17,17,23,18,18,23,20,17,18,15,16,16,18,18,19,16,22
5159,19,15,18,21,17,17,18,16,18,17,16,21,15,21,19,18,18,17,17,23,18,18,22,21,17,18,15,16,16,18,19,20,15,22
5160,20,14,19,20,17,17,17,17,18,18,15,21,16,21,18,18,19,18,16,22,18,19,21,22,18,18,15,16,17,18,20,20,15,21
5161,20,14,19,20,18,17,18,17,18,19,16,21,16,22,18,17,18,18,15,22,17,19,21,22,17,18,16,17,18,18,20,20,14,21
5162,20,14,19,19,18,17,19,17,18,20,16,21,16,21,18,17,18,17,16,21,17,19,20,23,16,17,16,17,18,19,20,20,13,21
5163,20,15,19,20,19,17,18,17,18,19,16,20,16,22,18,17,17,16,15,21,16,19,20,23,16,17,16,17,18,19,20,20,13,22
5164,20,16,18,19,19,17,19,18,18,19,16,19,16,22,19,18,18,17,15,21,16,19,21,23,17,17,15,17,19,19,19,19,14,22
5165,20,16,18,20,18,16,19,18,17,18,15,19,15,22,20,18,19,17,15,20,17,20,21,24,17,17,14,16,19,19,19,18,14,23
5166,20,16,18,20,18,16,19,18,17,18,15,18,16,22,20,17,18,18,14,20,18,20,21,24,17,16,14,16,19,20,19,18,14,23
5167,20,16,17,20,17,17,19,18,17,17,16,19,17,22,20,17,18,18,14,20,18,19,21,24,17,15,14,16,20,20,19,18,15,22
5168,20,16,17,21,18,16,18,18,18,17,17,19,17,22,21,17,18,18,14,19,18,19,22,24,17,16,15,15,20,19,20,19,14,22
5169,19,16,18,21,17,17,19,19,17,17,18,19,18,21,21,17,18,18,14,19,17,20,21,23,18,17,16,15,21,19,20,19,14,21
5170,19,16,18,22,18,18,19,18,18,17,17,20,19,21,21,17,18,19,13,19,17,19,21,23,18,16,15,16,21,19,21,19,15,21
5171,19,17,19,22,18,18,18,18,17,17,16,20,19,21,21,17,18,19,14,20,18,19,20,23,19,16,15,17,22,19,21,20,15,21
5172,19,17,19,22,18,18,19,19,18,17,16,20,19,22,22,18,18,19,13,21,17,20,20,24,19,17,15,17,22,20,21,21,16,21
5173,19,18,20,22,18,18,18,20,18,18,16,20,18,23,22,17,17,18,14,20,18,21,21,24,19,16,15,18,22,19,22,21,16,20
5174,19,19,20,22,17,17,18,20,18,17,17,20,18,23,22,17,18,18,14,20,18,20,20,23,20,17,15,18,23,19,22,20,16,20
5175,19,18,19,21,16,18,17,20,19,18,17,20,17,22,22,17,19,17,14,19,18,19,20,22,20,17,15,17,23,20,21,19,16,19
5176,20,18,19,20,17,17,17,20,19,17,18,21,18,22,22,17,19,17,14,18,17,19,19,22,20,17,15,17,24,19,21,19,16,18
5177,20,18,19,20,17,17,17,20,20,17,18,20,19,21,21,17,19,17,15,19,17,18,19,22,20,17,15,17,24,20,21,19,16,19
5178,21,18,19,19,18,18,17,19,20,17,18,21,19,21,21,16,19,17,15,18,17,18,18,22,20,18,16,17,23,21,21,19,16,19
5179,21,19,19,19,18,19,17,19,20,17,18,21,20,21,21,16,19,17,15,18,17,18,19,22,20,18,17,17,23,21,22,19,16,19
5180,21,18,19,19,18,20,18,19,19,17,18,20,19,21,21,17,19,17,15,18,17,19,18,21,20,18,16,17,24,21,22,19,17,19
5181,22,18,19,19,17,20,17,19,20,18,19,20,20,21,21,16,19,18,16,17,17,20,18,21,19,18,15,18,24,21,22,18,16,18
5182,23,19,19,19,18,20,16,19,20,18,19,19,21,20,22,16,20,18,16,16,17,19,18,21,19,17,16,18,24,21,22,18,17,17
5183,23,19,19,19,19,20,17,19,19,17,19,19,21,19,21,15,20,18,15,16,17,19,18,22,19,17,16,18,24,21,22,17,17,17
5184,23,19,19,20,19,19,17,19,19,17,18,19,21,19,21,15,19,19,16,16,17,20,17,21,20,17,17,18,25,21,22,17,17,17
5185,23,20,19,20,18,19,18,20,19,18,19,19,22,18,21,14,19,19,17,17,16,20,17,20,20,18,18,19,24,22,22,18,18,18
5186,24,21,18,19,19,18,19,21,19,17,19,19,21,19,21,14,20,20,17,16,16,20,16,20,20,19,17,19,24,21,22,18,18,17
5187,23,20,19,19,19,18,19,21,19,16,19,19,21,18,21,14,19,19,17,16,17,20,16,20,20,20,16,20,24,21,22,17,18,16
5188,22,19,20,20,20,18,19,21,20,15,19,19,22,18,21,15,19,18,17,15,16,21,16,20,21,19,17,20,25,21,21,17,18,16
5189,22,20,20,20,19,17,19,21,20,15,20,19,22,17,21,14,18,18,18,16,16,21,17,19,21,20,17,19,25,21,20,17,17,17
5190,22,21,19,20,19,17,19,21,20,15,20,19,21,16,22,15,18,18,18,16,17,20,17,19,21,20,17,19,24,21,20,18,18,17
5191,23,20,18,20,18,18,18,21,19,15,19,18,21,17,22,15,18,19,17,17,17,19,17,19,21,21,17,19,23,21,19,19,18,17
5192,23,19,18,19,18,19,19,22,20,15,18,18,20,17,22,16,18,20,17,17,18,18,17,18,20,21,18,19,23,21,19,18,18,16
5193,22,19,19,19,17,18,19,22,20,16,17,19,21,16,22,16,18,20,16,16,17,18,17,18,20,21,18,18,23,20,19,19,18,17
5194,21,18,20,19,18,19,19,23,21,17,18,18,22,15,22,16,17,20,16,17,17,18,18,18,21,20,19,18,22,19,19,20,18,17
5195,21,18,19,19,17,19,19,23,21,16,18,18,21,15,21,17,17,20,16,16,17,17,18,18,20,21,19,19,22,19,19,19,17,17
5196,21,19,20,19,18,19,20,23,20,17,18,18,21,15,21,17,17,20,16,16,18,18,18,17,19,22,20,19,22,19,19,19,16,18
5197,22,19,20,19,17,19,20,23,19,17,17,18,21,15,21,16,16,21,17,17,18,18,18,17,20,22,19,20,22,20,18,18,17,18
5198,23,18,20,19,18,19,19,23,20,18,16,17,20,16,20,16,17,21,17,17,19,17,18,18,20,21,19,19,22,20,17,17,16,18
5199,22,18,20,19,18,19,19,24,19,18,17,17,20,15,20,16,17,20,17,16,20,18,18,18,19,21,20,19,21,20,17,17,15,18
5200,21,17,19,18,19,18,20,24,20,18,18,17,19,15,20,16,17,20,16,16,19,18,18,18,19,21,20,19,21,20,18,16,15,18
5201,21,17,19,18,18,18,20,24,20,17,18,16,19,15,20,15,18,19,17,15,20,17,18,18,19,21,21,18,21,20,18,16,15,18
5202,21,17,19,18,18,18,20,24,20,17,19,17,20,15,19,16,19,20,17,16,20,17,18,18,19,22,21,18,21,20,18,16,15,18
5203,21,17,19,18,19,19,19,25,20,17,18,17,19,15,19,16,18,20,17,16,20,18,19,19,18,21,22,18,20,20,18,17,15,17
5204,21,18,20,18,20,19,19,25,20,17,17,16,19,15,19,17,18,21,17,17,21,19,19,19,17,21,22,19,19,20,19,18,16,18
5205,20,17,19,19,19,20,19,25,20,18,17,15,19,15,19,18,18,20,16,17,21,18,19,19,18,21,22,18,19,21,19,17,16,18
5206,20,17,19,18,19,20,18,25,20,18,17,16,18,16,20,17,18,20,16,17,21,19,19,19,18,20,22,18,18,21,19,18,16,18
5207,19,16,19,19,18,20,17,26,19,18,18,15,17,15,19,18,17,19,16,17,22,20,20,19,17,19,22,18,19,21,20,17,15,18
5208,19,16,19,18,18,19,17,25,19,18,17,15,17,15,19,19,17,19,16,17,22,20,20,19,18,19,22,17,18,21,20,17,15,17
5209,19,17,19,18,17,19,17,25,20,18,16,15,18,15,20,19,17,20,17,17,22,20,21,20,18,19,23,17,18,21,19,17,15,16
5210,18,16,18,18,18,19,18,24,19,18,16,15,17,15,19,20,17,19,16,17,23,20,21,19,18,19,24,17,18,21,20,18,15,17
5211,18,16,18,18,17,19,18,24,20,18,16,16,17,16,19,20,16,20,17,17,22,21,21,19,18,20,24,17,18,21,20,19,15,18
5212,18,16,18,18,16,19,18,24,21,19,16,17,17,17,20,20,16,20,18,17,22,21,21,19,17,20,23,17,19,21,20,19,14,18
5213,17,17,19,17,16,19,18,24,21,20,16,17,17,17,20,20,16,20,17,17,21,21,22,19,17,19,23,17,18,22,20,18,14,17
5214,17,17,19,17,17,18,18,24,21,20,16,18,17,18,20,21,16,21,17,17,21,21,22,19,17,18,23,17,19,22,20,18,14,16
5215,16,17,20,18,17,19,18,23,21,21,15,18,18,17,20,21,16,21,17,17,20,21,23,19,16,17,24,18,19,23,20,17,13,17
5216,17,18,20,18,17,19,17,23,20,22,15,17,18,17,20,21,16,21,17,17,20,21,22,19,15,17,25,17,19,23,19,18,14,18
5217,18,19,20,18,16,19,17,23,20,23,16,17,18,17,21,21,16,22,17,18,21,20,23,19,14,18,25,17,19,22,20,18,15,18
5218,18,19,20,18,17,20,18,23,20,22,16,17,18,18,22,22,17,22,17,18,21,19,23,19,14,18,25,18,19,22,21,18,16,17
5219,18,19,20,18,17,19,17,23,19,21,15,17,19,19,22,21,18,22,18,18,21,20,23,18,14,17,25,17,20,22,21,17,15,17
5220,18,20,21,19,18,19,17,23,19,21,15,18,19,19,21,21,18,22,19,17,20,21,24,18,15,17,25,16,21,21,22,16,16,17
5221,18,21,20,20,18,18,17,22,19,22,15,19,20,18,21,21,19,22,19,17,20,22,23,19,16,17,25,15,20,21,22,17,17,18
5222,19,21,20,21,19,19,17,21,18,21,16,18,20,19,20,20,19,22,20,18,20,22,23,18,16,18,26,16,19,21,23,16,17,17
5223,20,22,20,20,19,18,17,20,17,21,15,19,20,19,20,20,20,22,20,18,19,21,22,17,15,18,26,17,19,21,23,16,17,16
5224,20,23,20,19,20,18,17,20,17,22,15,19,21,18,21,20,21,22,21,19,19,22,21,17,16,17,26,17,19,21,23,17,18,16
5225,20,23,20,18,20,18,17,20,18,21,15,19,20,18,21,20,21,22,20,18,19,22,21,18,17,17,26,17,19,21,23,17,19,16
5226,20,23,20,17,21,19,17,21,19,22,16,19,20,19,21,20,22,22,20,18,19,22,20,19,17,17,27,17,19,21,23,18,19,16
5227,20,24,20,17,21,19,18,20,19,22,17,20,21,19,22,20,21,22,20,18,19,23,20,19,17,17,26,17,18,21,24,18,20,16
5228,21,24,20,17,21,18,17,19,20,22,16,20,21,20,22,20,22,22,21,19,19,22,19,19,18,18,26,17,19,21,24,17,20,17
5229,22,25,21,18,20,18,17,19,20,22,16,19,22,20,23,21,21,22,22,19,20,22,20,18,18,17,26,17,19,20,23,18,20,16
5230,22,24,21,18,21,18,17,18,19,23,16,19,21,20,23,22,21,22,21,19,20,23,20,17,18,17,26,18,18,20,23,18,20,16
5231,22,24,21,18,21,19,18,18,19,23,16,19,21,20,24,21,20,22,21,19,20,23,20,17,18,16,26,18,18,20,23,18,19,17
5232,22,24,21,18,21,19,19,18,20,23,17,19,21,20,24,21,20,22,21,19,20,23,19,16,18,17,25,18,19,19,22,17,20,18
5233,22,23,21,19,21,19,20,17,19,23,18,20,22,20,23,21,20,21,21,19,20,23,18,17,19,17,25,18,19,18,22,17,20,18
5234,23,24,22,19,22,18,20,17,18,23,18,21,22,20,23,21,20,22,22,20,21,24,19,16,19,17,25,18,19,18,22,17,20,19
5235,22,24,21,20,21,18,21,17,18,23,17,20,23,19,23,22,20,22,21,19,21,23,18,17,18,17,24,19,19,18,22,17,19,19
5236,23,24,22,20,22,18,22,16,19,23,17,20,23,19,23,22,20,23,22,19,20,22,17,17,19,18,24,19,18,18,22,18,20,19
5237,23,23,22,21,22,18,22,17,19,23,18,20,23,19,23,22,20,23,22,19,19,22,17,17,19,17,23,20,19,18,22,18,20,20
5238,22,23,22,21,22,18,21,17,19,23,18,20,23,18,23,21,19,23,21,19,19,22,16,16,19,16,23,21,18,18,22,18,20,20
5239,23,24,22,21,22,18,20,17,19,22,18,20,23,17,24,21,19,24,22,19,19,22,16,17,19,16,22,20,18,18,21,18,20,19
5240,22,24,21,21,22,17,21,17,19,21,18,19,23,17,24,21,20,23,22,19,20,22,16,17,19,16,22,20,17,18,21,18,20,18
5241,22,23,20,21,22,16,20,17,18,21,18,19,23,17,24,22,19,22,22,20,19,22,15,16,19,16,23,19,17,18,20,19,21,18
5242,23,23,20,21,21,17,20,16,18,20,19,19,23,17,24,21,20,22,23,20,19,22,15,16,19,17,23,20,18,18,20,20,21,19
5243,23,22,20,22,21,18,20,16,17,19,19,19,23,16,23,21,20,22,23,20,20,21,14,17,18,18,23,20,18,18,21,20,21,20
5244,24,22,19,22,21,17,19,17,16,19,20,18,23,17,23,21,19,22,23,21,21,20,13,17,19,18,23,20,17,18,21,21,22,20
5245,23,21,19,22,21,18,20,17,17,18,20,18,23,18,23,21,19,23,23,21,20,20,14,17,20,18,22,21,16,18,22,20,21,20
5246,23,21,19,22,22,17,20,17,17,18,20,18,22,17,22,20,19,23,23,21,20,21,14,17,21,18,22,21,16,19,21,20,20,20
5247,22,21,18,22,22,17,20,17,17,19,20,18,22,16,22,20,19,22,22,21,20,22,13,18,21,18,22,21,16,18,20,20,19,21
5248,22,21,19,22,22,18,21,17,18,20,21,17,22,16,21,20,18,21,21,21,19,22,13,19,21,18,22,22,15,18,20,21,20,20
5249,22,20,18,22,21,18,21,17,19,20,22,17,22,15,22,20,18,21,20,22,20,22,13,18,20,17,21,22,15,19,20,22,20,19
5250,22,20,18,22,21,19,21,18,18,20,23,17,22,15,22,20,18,20,21,22,20,22,14,17,20,17,21,23,16,19,20,22,19,18
5251,21,20,18,22,21,18,21,19,19,21,23,18,22,15,23,21,18,20,20,22,21,21,14,18,20,17,21,23,17,19,19,23,19,19
5252,20,20,18,23,21,19,21,19,20,21,23,17,21,16,23,21,17,20,20,22,22,22,14,19,20,18,21,22,17,20,18,23,18,19
5253,21,19,19,24,21,19,21,19,20,20,24,18,21,17,23,21,17,19,19,21,22,22,15,19,20,19,20,22,16,19,18,22,18,19
5254,21,19,19,24,21,18,20,18,20,21,24,18,22,17,22,21,17,19,20,22,22,22,14,19,19,19,20,22,15,19,18,22,18,19
5255,21,18,18,25,21,18,21,17,19,20,24,18,21,17,22,22,16,19,20,21,22,21,15,18,18,18,19,22,15,19,19,22,18,18
5256,21,18,18,25,21,18,21,18,19,20,23,18,21,16,21,21,17,19,20,20,22,21,16,18,17,19,19,22,16,20,19,23,17,19
5257,20,18,18,25,21,19,21,18,19,20,24,18,21,16,21,21,16,20,20,20,22,22,16,18,17,19,19,22,16,20,19,24,18,18
5258,20,17,18,25,22,20,20,17,19,20,24,19,21,17,21,21,17,19,19,20,22,22,15,19,16,20,18,22,16,21,19,24,18,19
5259,20,18,19,25,22,20,20,18,19,20,24,19,22,17,21,20,16,20,20,21,21,22,15,20,16,19,18,22,17,20,18,24,17,19
5260,20,18,19,24,22,20,19,18,19,20,24,19,21,16,21,21,17,20,20,21,21,22,15,19,16,20,17,22,17,21,18,24,18,18
5261,19,18,18,24,22,20,18,18,18,21,24,18,22,16,21,21,17,20,20,20,21,22,16,19,17,20,17,22,16,22,19,24,18,17
5262,19,19,18,24,22,20,18,18,18,21,24,18,21,17,21,20,17,20,20,20,21,22,16,19,17,19,17,22,17,22,19,24,18,17
5263,18,18,18,24,22,21,18,18,19,21,24,17,21,17,20,20,17,20,20,20,21,22,15,20,16,18,17,23,16,22,19,25,17,16
5264,19,17,19,24,22,20,18,18,19,21,24,18,21,18,20,19,17,20,20,20,21,23,15,20,17,19,18,22,16,22,19,25,17,16
5265,18,18,19,23,22,20,18,19,18,21,24,19,22,18,20,19,17,20,20,21,22,23,16,20,17,19,18,22,17,22,18,24,16,16
5266,18,19,18,23,21,20,18,18,17,21,24,19,22,18,20,18,16,19,20,21,23,23,16,20,16,20,19,22,17,22,17,24,17,16
5267,19,19,18,23,21,20,19,17,17,21,24,20,22,19,20,19,16,19,21,21,23,22,17,21,15,21,19,21,17,22,18,24,17,17
5268,18,19,19,23,21,19,20,18,17,22,24,20,22,20,20,18,16,18,21,22,22,22,17,20,16,21,20,22,17,22,18,24,17,18
5269,19,19,20,23,22,20,19,18,16,23,24,21,22,20,19,18,15,18,21,22,22,22,17,19,16,21,20,22,17,22,18,24,17,18
5270,18,20,21,23,22,21,20,18,17,23,24,20,22,20,19,17,16,18,21,22,22,22,17,20,17,21,19,23,16,21,18,23,16,18
5271,18,20,21,24,22,21,20,19,16,24,24,19,22,20,18,18,16,18,21,22,22,21,16,21,17,20,18,22,15,20,17,22,16,18
5272,18,21,20,24,22,21,20,18,17,25,24,18,22,20,19,18,16,18,20,22,22,22,17,20,18,20,18,22,15,20,17,22,16,18
5273,18,21,21,23,22,22,21,18,17,24,23,19,21,20,19,18,17,18,20,22,22,23,18,20,18,20,17,22,16,20,16,22,16,18
5274,18,22,20,23,22,21,21,18,17,25,23,20,21,19,18,19,18,18,20,22,23,22,17,20,18,19,18,22,17,20,15,22,17,18
5275,18,22,20,23,21,22,21,18,17,25,23,20,21,20,19,20,17,18,19,22,22,22,17,20,17,19,18,22,16,20,16,22,18,17
5276,19,22,21,23,20,22,21,18,17,25,23,20,21,21,18,20,17,18,19,21,22,21,18,20,16,19,18,22,16,21,17,21,19,17
5277,19,21,21,22,20,21,21,18,17,24,23,21,20,20,18,21,17,18,20,20,23,21,18,20,17,19,17,22,17,20,17,21,19,17
5278,19,22,22,22,21,21,21,17,17,23,23,20,20,21,18,21,16,18,20,20,22,20,17,20,18,20,17,23,17,20,17,21,19,17
5279,19,22,23,22,20,20,21,17,17,23,22,20,20,22,18,20,16,19,20,20,21,20,17,21,18,20,17,22,16,20,17,20,20,18
5280,20,22,22,21,20,21,21,17,17,23,21,19,19,21,18,20,15,19,20,20,21,21,16,21,17,20,17,21,15,21,18,20,20,17
5281,21,22,22,20,19,21,21,17,16,23,22,20,19,21,17,20,16,18,19,19,20,20,17,21,18,20,16,21,15,21,19,19,21,18
5282,20,23,22,20,19,21,21,17,16,23,22,20,19,21,16,20,15,19,20,20,20,20,16,21,18,19,17,21,16,22,19,20,21,18
5283,20,23,22,21,19,22,22,18,16,23,22,20,19,21,17,19,14,19,20,20,19,20,17,21,18,19,17,20,16,22,19,20,21,17
5284,19,24,22,21,18,21,22,19,17,24,22,19,19,21,16,18,15,18,20,20,19,21,16,22,19,19,18,20,16,22,19,20,21,17
5285,19,23,22,21,18,21,21,19,17,24,23,19,18,22,16,18,15,18,20,21,19,21,15,21,20,18,18,21,15,22,19,20,22,17
5286,20,23,21,21,18,21,22,19,16,24,23,19,17,22,16,18,16,18,19,21,18,20,16,20,19,18,17,21,15,22,19,20,22,18
5287,20,24,20,21,18,20,23,20,16,23,23,19,17,22,15,18,16,18,20,20,18,19,17,19,20,18,17,21,14,22,20,20,21,18
5288,20,24,20,21,18,20,23,19,17,23,23,20,16,21,15,18,16,18,20,20,19,19,17,19,19,19,17,21,14,22,20,20,22,18
5289,20,24,20,21,17,20,23,19,16,23,23,19,16,21,14,17,15,18,19,19,18,19,17,20,18,19,18,21,14,22,20,20,21,19
5290,21,24,21,21,16,20,24,19,17,23,22,20,16,21,14,17,16,17,19,20,18,18,16,21,18,18,19,20,14,21,20,21,21,20
5291,21,24,21,21,15,20,24,20,18,23,22,19,16,21,15,17,16,17,19,20,18,17,17,21,18,18,19,20,14,22,19,20,20,20
5292,22,25,20,21,15,20,24,19,18,23,22,20,16,21,16,16,15,17,19,20,18,17,18,20,18,19,19,20,15,22,19,19,20,20
5293,21,25,20,20,15,21,23,18,17,22,23,20,16,21,15,17,14,16,19,21,18,17,19,19,17,19,19,21,15,22,19,19,21,20
5294,22,25,20,21,14,20,23,18,18,22,23,19,16,22,15,16,15,15,19,20,18,18,19,18,16,19,19,21,15,22,20,19,22,19
5295,22,25,21,20,15,21,23,19,19,22,23,19,16,21,15,17,16,15,19,19,18,18,19,18,17,19,18,21,15,21,20,19,22,19
5296,21,24,21,20,16,21,23,20,18,22,24,18,16,21,14,17,17,14,19,19,18,19,18,18,18,19,18,22,15,21,20,18,22,19
5297,22,24,20,20,16,22,23,20,19,22,24,18,16,21,14,18,16,15,19,19,19,19,18,18,18,19,18,22,15,22,21,17,22,19
5298,22,24,20,19,16,22,24,20,19,22,24,17,16,21,15,18,17,16,18,20,18,19,18,19,18,18,18,22,16,22,21,16,22,19
5299,23,24,20,19,16,21,24,20,19,22,24,18,16,21,15,18,16,16,18,20,19,18,18,19,18,18,19,22,17,22,21,17,23,19
5300,22,24,19,19,17,21,23,20,20,22,23,19,16,20,16,18,16,16,18,19,19,19,19,18,18,18,20,22,18,22,21,18,23,19
5301,22,24,19,18,17,20,23,21,19,22,22,19,15,21,16,18,16,15,19,19,19,19,18,19,18,17,19,21,18,21,21,18,23,19
5302,22,24,19,19,17,20,22,21,20,22,23,19,16,20,16,18,15,14,19,19,19,18,18,19,18,18,20,21,18,21,22,18,22,19
5303,23,23,20,18,17,21,22,21,20,22,23,19,16,21,17,18,15,14,19,19,19,19,18,19,18,19,20,21,18,21,22,19,22,19
5304,23,22,19,18,18,21,22,22,19,21,22,19,17,21,17,18,15,14,20,18,20,19,18,18,19,18,19,20,19,20,22,19,22,19
5305,22,21,19,19,19,21,22,22,19,21,21,19,17,21,18,18,15,15,20,19,20,19,18,18,20,17,19,20,18,20,22,20,22,19
5306,22,21,18,20,19,22,22,21,19,21,21,18,18,22,18,18,16,16,20,19,20,19,17,18,19,18,19,19,17,20,22,19,22,19
5307,22,21,18,19,18,22,23,22,19,22,21,19,18,22,18,18,17,16,21,19,21,19,18,19,19,18,20,18,16,20,21,19,22,20
5308,21,21,18,19,19,22,22,22,20,22,22,18,17,22,18,18,16,16,21,19,22,19,17,18,18,18,20,18,17,19,21,20,22,20
5309,20,21,19,20,18,21,22,22,20,22,22,18,18,23,17,18,17,16,22,19,22,19,17,17,19,17,20,18,18,19,21,20,21,20
5310,20,21,19,21,19,21,22,23,21,21,22,18,18,22,18,18,16,16,22,20,22,20,17,17,19,17,21,19,19,18,20,21,21,20
5311,21,20,19,21,19,21,21,22,20,21,22,17,18,22,19,18,16,16,21,20,22,19,17,17,19,18,21,19,19,18,19,21,21,20
5312,20,20,19,21,18,21,21,22,19,21,22,16,18,22,19,19,17,15,21,20,22,19,17,17,20,18,21,20,19,18,19,21,20,21
5313,21,20,20,21,19,21,20,22,19,21,22,17,19,22,20,20,17,16,21,20,22,19,18,17,20,19,21,20,19,17,19,21,20,22
5314,21,21,19,20,19,20,21,21,19,21,21,17,20,21,21,20,16,16,21,20,22,18,19,18,19,20,22,20,20,16,19,21,20,21
5315,21,21,20,19,19,20,20,21,20,21,21,16,21,21,21,20,16,16,22,20,22,19,18,19,20,20,23,19,19,16,19,21,20,21
5316,21,21,21,19,19,21,20,20,20,22,21,16,21,20,22,19,15,17,22,21,21,20,17,20,19,20,24,19,20,16,18,21,21,21
5317,21,20,20,19,19,21,19,21,20,21,20,16,22,21,22,20,16,16,22,20,21,20,17,20,19,20,23,19,19,17,19,20,21,21
5318,21,20,20,20,19,20,19,21,20,21,20,17,23,21,23,20,16,15,23,21,22,19,17,20,20,20,23,18,19,16,19,20,22,20
5319,20,20,20,20,20,20,18,21,19,21,21,17,22,21,23,20,16,16,23,21,22,20,17,20,20,20,23,19,19,16,19,19,22,20
5320,20,19,19,20,21,19,18,21,19,20,21,18,23,20,23,21,16,17,23,20,22,21,17,20,19,20,22,19,19,16,19,20,22,20
5321,20,19,20,20,21,19,18,22,19,20,21,18,22,20,23,22,17,16,23,20,21,21,17,21,20,20,22,19,19,15,19,21,23,21
5322,20,20,20,21,22,18,19,23,20,21,21,18,21,20,24,22,18,17,24,20,21,21,16,21,20,20,22,19,19,15,19,20,23,21
5323,20,20,20,21,23,19,19,23,20,20,20,19,21,20,25,23,17,17,24,21,21,21,16,21,21,20,22,18,18,14,18,20,23,21
5324,20,19,20,22,23,18,19,22,20,20,20,19,20,21,24,22,17,17,24,22,20,20,15,20,21,20,23,18,18,15,19,20,23,20
5325,20,19,20,22,22,17,19,22,21,19,20,19,20,21,25,21,17,18,24,22,20,20,15,20,20,19,22,17,19,15,18,21,23,20
5326,20,19,20,22,22,17,19,22,21,18,19,19,21,21,24,20,18,18,24,21,19,20,15,21,19,19,22,16,19,15,17,21,24,20
5327,20,19,20,23,22,17,19,22,21,18,19,20,20,21,24,20,18,18,25,21,20,20,15,21,18,19,21,16,19,14,17,22,24,21
5328,20,18,20,23,22,18,19,22,20,17,19,19,20,21,24,20,19,19,25,21,20,21,16,20,18,19,21,16,19,15,18,21,23,21
5329,21,18,21,22,22,17,20,22,20,17,19,19,20,22,24,20,18,19,25,22,21,20,15,21,18,20,21,17,18,15,19,20,23,20
5330,21,18,22,23,22,18,20,22,20,17,20,20,20,22,23,20,18,20,25,22,21,20,16,21,18,20,22,18,18,16,19,20,23,20
5331,20,17,21,23,21,18,20,22,20,18,20,20,20,23,23,19,19,21,25,22,20,21,15,21,18,20,22,17,18,15,19,20,24,20
5332,19,18,21,23,21,17,20,22,19,18,19,20,19,22,23,19,19,21,24,22,20,21,15,20,17,20,21,17,18,14,20,20,24,20
5333,18,19,22,23,21,17,20,22,20,19,19,20,19,22,22,19,20,20,23,22,20,21,15,20,16,20,21,18,17,15,19,19,24,21
5334,19,19,22,22,20,17,20,22,19,19,19,19,18,22,22,19,20,20,23,22,19,22,15,20,15,21,21,17,18,14,19,19,24,20
5335,18,19,22,22,19,16,20,23,18,20,19,20,18,21,23,18,20,20,23,23,19,22,15,20,16,20,21,17,19,14,19,20,24,20
5336,18,19,22,23,20,16,19,23,18,19,19,20,18,21,23,18,20,19,22,23,18,23,15,20,15,20,20,18,20,14,20,19,24,20
5337,19,18,22,22,20,17,20,23,17,18,18,21,19,21,23,19,21,19,21,22,17,22,15,20,16,20,20,18,19,15,19,19,24,20
5338,20,18,22,22,21,17,20,23,16,17,19,22,19,21,23,18,21,19,21,22,17,21,16,21,16,20,20,18,18,15,18,19,24,21
5339,20,18,21,21,21,17,20,22,16,18,19,22,19,22,23,18,22,20,21,22,17,20,15,21,16,20,19,18,18,15,19,18,24,20
5340,20,19,20,21,21,17,21,23,17,19,19,22,18,22,22,17,23,20,22,22,16,21,16,20,16,20,18,17,17,14,20,17,23,20
5341,20,19,20,20,22,16,20,23,17,19,19,23,18,21,22,16,23,21,21,22,16,21,16,20,16,19,18,17,18,14,19,17,23,20
5342,19,19,20,20,22,17,21,22,17,19,19,23,18,21,22,16,23,21,21,23,16,20,16,20,16,19,18,16,18,15,19,16,23,19
5343,19,19,21,20,22,18,21,23,17,19,20,23,17,21,21,17,23,20,21,22,15,21,16,20,16,19,17,16,18,16,18,16,22,20
5344,18,18,21,21,22,18,22,24,16,18,20,24,17,21,21,17,23,20,20,22,16,20,17,20,15,18,16,17,18,15,18,16,21,19
5345,17,18,21,21,22,17,22,25,16,17,19,24,16,22,21,18,24,19,20,21,17,20,18,20,15,18,15,16,18,15,19,16,21,19
5346,16,19,21,21,22,17,22,25,16,18,20,24,15,22,21,18,23,20,19,22,17,20,18,20,15,18,16,16,18,14,19,16,20,19
5347,16,19,21,21,23,18,22,25,16,18,19,24,15,22,21,19,24,20,18,21,17,20,18,20,15,18,16,16,18,15,19,16,20,20
