,0,1,2
632,4.2494793,7.455333,4.0072803
633,4.3540387,7.1079373,3.9921525
634,5.297305,5.998371,4.1951637
635,5.141565,7.28132,4.0428667
636,5.0827146,7.2548857,3.4221268
637,3.9913847,5.533911,3.776945
638,6.4083843,6.607677,4.3983665
639,6.887655,8.297001,5.1624074
640,6.848961,7.818416,4.9774847
641,5.811993,7.8062673,5.4351864
642,7.5098433,7.727013,4.33922
643,6.439569,6.780448,3.6729026
644,7.398646,7.571257,4.2815747
645,6.2867665,6.584148,3.5794172
646,6.7745037,7.4417152,3.8569303
647,5.1885,7.4000115,5.057943
648,4.938144,6.650825,5.0700836
649,3.6238196,6.3510723,4.9814315
650,2.7718089,4.7826595,3.683224
651,3.5026925,6.130943,4.840054
652,6.8997836,8.720424,4.4538846
653,6.061635,6.283609,3.6562483
654,6.7974763,8.187021,4.7430415
655,7.566247,7.856304,5.1533604
656,4.1499968,6.7040215,3.5515037
657,6.814678,8.48224,5.2061334
658,6.4024487,7.262286,3.573448
659,5.868216,7.7510433,5.4426494
660,7.59752,8.195029,4.702305
661,5.4670057,6.98237,3.5818145
662,4.7087445,7.1064863,3.5110276
663,6.337066,8.086337,3.85013
664,5.8402643,6.117627,4.8041725
665,5.1086254,6.0093083,3.5057232
666,3.5813239,6.6826935,4.801156
667,6.885319,7.4472585,3.9644048
668,6.636391,7.782365,5.8933454
669,5.6783304,8.41447,4.016913
670,5.8992906,7.574849,5.274781
671,5.75655,7.2514553,4.674277
672,6.0679197,7.466276,3.8314142
673,7.1861005,7.124889,4.216945
674,5.170519,7.566302,5.15312
675,6.3784113,7.094333,4.382095
676,4.8248363,6.293511,5.0848937
677,3.3912318,4.9066076,3.2513125
678,3.3096373,4.5024767,3.9307566
679,3.7319338,5.454432,4.8198366
680,2.447774,4.05656,4.1177306
681,2.7183366,3.994487,3.5497673
682,3.2062721,4.3523073,3.862496
683,4.6960874,6.5731883,3.8685591
684,5.1790237,6.046659,4.5728054
685,5.83636,6.635706,3.3027651
686,4.3373957,6.425087,4.661606
687,2.9688654,5.5980616,3.8725116
688,2.7346296,4.1227975,4.049061
689,3.1829357,5.654584,4.6962385
690,2.6984563,4.159191,3.8332775
691,2.7900834,4.272942,3.5654795
692,3.2686129,4.559817,4.051287
693,3.510519,5.941907,3.5375035
694,4.2960987,6.3898783,4.6670313
695,5.365757,8.059478,5.544089
696,4.6464376,6.6179514,4.2486095
697,3.2093031,5.680663,4.1208982
698,3.0239446,5.4956474,3.5307283
699,2.8003209,4.5206833,4.243863
700,2.9814944,4.4329314,4.0192046
701,2.8649995,4.5529523,3.689415
702,2.4450703,4.4177923,3.6751275
703,3.156397,4.947255,3.4116836
704,5.437464,5.9622116,3.9077969
705,5.0867248,6.1335297,4.601876
706,4.5804768,7.625906,4.75582
707,2.9786406,4.9170504,3.3273995
