,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
3436,0,0,2,0,0,4,0,0,1,0,2,6,0,0,1,6,4,5,0,0,3,0,0,10,1,1,4,0,0,2,0,0,5,3,0,10,2,0,6,0,0,5,0,0,3,0,0,7,0,0,6
3437,0,0,2,0,0,4,0,0,0,0,1,5,0,0,1,5,3,5,0,0,4,0,0,11,2,1,5,0,0,2,0,0,6,2,0,9,3,0,6,1,0,5,0,0,4,0,0,7,0,0,5
3438,0,0,2,0,0,4,0,0,0,0,0,6,0,0,1,4,2,5,0,0,4,0,0,11,2,2,4,0,0,2,0,0,7,2,0,9,3,0,7,2,0,5,0,0,4,0,0,7,0,0,5
3439,0,0,2,0,0,4,0,0,0,0,0,6,0,0,1,4,2,5,0,0,4,0,0,11,3,2,5,0,0,2,0,0,7,2,0,9,4,0,8,2,0,5,0,0,4,0,0,7,0,0,4
3440,0,0,2,0,0,4,0,0,0,0,0,6,0,0,1,4,2,5,0,0,4,0,0,11,3,2,5,0,0,3,0,0,7,2,0,9,5,1,9,2,0,5,0,0,4,0,0,8,0,0,3
3441,0,0,2,0,0,4,0,0,0,0,0,6,0,0,0,4,2,5,0,0,4,0,0,11,3,2,5,0,0,4,0,0,8,2,0,8,5,1,8,2,0,5,0,0,4,0,0,9,0,0,3
3442,0,0,2,0,0,4,0,0,0,0,0,5,0,0,0,3,1,5,0,0,4,0,0,10,3,2,5,0,0,4,0,0,8,2,0,7,6,1,8,2,0,4,0,0,4,0,0,8,0,0,3
3443,0,0,2,0,0,4,0,0,0,0,0,5,0,0,0,2,0,6,0,0,3,0,0,9,3,2,4,0,0,4,0,0,8,2,0,7,6,1,8,2,0,5,0,0,4,0,0,8,0,0,3
3444,0,0,2,0,0,4,0,0,0,0,0,4,0,0,0,2,0,6,0,0,3,0,0,9,3,2,3,0,0,3,0,0,8,2,0,6,5,1,7,2,0,5,0,0,4,0,0,7,0,0,3
3445,0,0,2,0,0,4,0,0,0,0,0,4,0,0,0,2,0,6,0,0,3,0,0,9,3,2,3,0,0,2,0,0,8,2,0,6,4,1,6,2,0,5,0,0,4,0,0,7,0,0,3
3446,0,0,2,0,0,4,0,0,0,0,0,4,0,0,0,2,0,6,0,0,3,0,0,9,3,2,4,0,0,2,0,0,7,2,0,6,4,1,7,2,0,5,0,0,4,0,0,8,0,0,3
3447,0,0,2,0,0,4,0,0,0,0,0,3,0,0,0,2,0,6,0,0,3,0,0,9,3,2,5,0,0,2,0,0,7,2,0,5,4,1,7,2,0,5,0,0,4,0,0,8,0,0,3
3448,0,0,2,0,0,4,0,0,0,0,0,3,0,0,0,2,0,6,0,0,3,0,0,9,3,2,5,0,0,2,0,0,8,2,0,6,4,1,8,2,0,5,0,0,4,0,0,8,0,0,2
3449,0,0,2,0,0,4,0,0,0,0,0,3,0,0,0,2,0,6,0,0,3,0,0,8,3,2,5,0,0,2,0,0,9,2,0,6,4,1,8,2,0,5,0,0,4,0,0,8,0,0,1
3450,0,0,1,0,0,5,0,0,0,0,0,4,0,0,0,1,0,6,0,0,3,0,0,8,3,2,5,0,0,2,0,0,9,2,0,6,4,1,9,2,0,4,0,0,4,0,0,8,0,0,2
3451,0,0,1,0,0,5,0,0,0,0,0,4,0,0,0,0,0,6,0,0,3,0,0,8,3,2,5,1,0,2,0,0,9,2,0,6,4,1,9,2,0,5,0,0,5,0,0,7,0,0,2
3452,0,0,1,0,0,5,0,0,0,0,0,4,0,0,0,0,0,5,0,0,3,0,0,7,3,2,6,1,0,2,0,0,9,1,0,6,4,1,10,2,0,5,0,0,6,0,0,7,1,0,2
3453,0,0,1,0,0,5,0,0,0,0,0,4,0,0,1,0,0,5,0,0,2,0,0,7,3,2,7,1,0,2,0,0,9,0,0,6,4,1,9,2,0,6,0,0,6,0,0,7,1,0,2
3454,0,0,1,0,0,4,0,0,0,0,0,5,0,0,2,0,0,5,0,0,2,0,0,7,3,2,7,2,0,2,0,0,9,0,0,6,4,1,9,2,0,6,0,0,6,0,0,7,1,0,2
3455,0,0,0,0,0,3,0,0,0,0,0,5,0,0,2,0,0,5,0,0,2,0,0,8,3,2,8,2,0,2,0,0,9,0,0,5,4,1,9,2,0,6,0,0,6,0,0,7,1,0,2
3456,0,0,0,0,0,3,0,0,0,0,0,5,0,0,2,0,0,5,0,0,2,0,0,9,3,2,9,2,0,2,0,0,8,0,0,5,4,1,9,2,0,6,0,0,6,0,0,7,1,0,2
3457,0,0,0,0,0,3,0,0,0,0,0,5,0,0,2,0,0,5,0,0,2,0,0,9,3,2,9,2,0,2,0,0,7,0,0,5,4,1,10,2,0,6,0,0,6,0,0,7,1,0,1
3458,0,0,0,0,0,3,0,0,0,0,0,5,0,0,2,0,0,5,0,0,2,0,0,9,3,2,9,2,0,2,0,0,6,0,0,4,4,1,11,2,0,6,0,0,6,0,0,7,1,0,1
3459,0,0,0,0,0,3,0,0,0,0,0,5,0,0,2,0,0,5,0,0,2,0,0,9,3,2,9,2,0,2,0,0,6,0,0,4,4,1,12,2,0,6,1,1,6,0,0,6,1,0,1
3460,0,0,0,0,0,3,0,0,0,0,0,5,0,0,2,0,0,6,0,0,2,0,0,9,3,2,9,2,0,2,0,0,6,0,0,4,4,1,13,2,0,6,2,2,6,0,0,5,1,0,1
3461,0,0,0,0,0,2,0,0,0,0,0,5,0,0,2,0,0,6,0,0,2,0,0,8,3,2,9,3,0,3,0,1,7,0,0,4,4,1,13,2,0,6,2,2,6,0,0,5,1,0,1
3462,0,0,0,0,0,2,0,0,0,0,0,5,0,0,2,0,0,6,0,0,2,0,0,7,3,2,9,4,0,4,0,2,8,0,0,4,4,1,12,2,0,6,2,2,6,0,0,5,1,0,1
3463,0,0,0,0,0,2,0,0,0,0,0,4,0,0,2,0,0,7,0,0,2,0,0,7,3,2,9,4,0,4,0,2,8,0,0,4,4,1,12,2,0,6,2,3,6,0,0,5,1,0,1
3464,0,0,0,0,0,2,0,0,0,0,0,3,0,0,3,0,0,6,0,0,1,0,0,6,2,1,8,4,0,4,1,3,9,0,0,5,4,1,13,2,0,6,2,3,6,0,0,6,1,0,2
3465,0,0,0,0,0,2,0,0,0,0,0,3,0,0,3,0,0,5,0,0,0,0,0,5,1,0,7,4,0,4,2,4,9,0,0,6,3,1,13,1,0,6,2,3,5,0,0,7,1,0,3
3466,0,0,0,0,0,2,0,0,0,0,0,3,0,0,3,0,0,4,0,0,0,0,0,5,0,0,6,4,0,4,2,4,8,0,0,6,3,1,13,0,0,7,2,4,6,0,0,7,1,0,3
3467,0,0,0,0,0,2,0,0,0,0,0,3,0,0,3,0,0,4,0,0,0,0,0,5,0,0,6,4,0,5,2,4,8,0,0,6,2,1,12,0,0,8,2,4,6,0,0,6,1,0,3
3468,0,0,0,0,0,2,0,0,0,0,0,3,0,0,3,0,0,4,0,0,0,0,0,5,0,0,6,4,0,4,2,4,8,0,0,6,1,0,11,0,0,8,2,4,6,0,0,6,1,0,3
3469,0,0,0,0,0,2,0,0,0,0,0,3,0,0,3,0,0,4,0,0,0,0,0,4,0,0,6,4,0,3,2,4,7,0,0,6,0,0,11,0,0,7,2,5,7,0,0,5,1,0,3
3470,0,0,0,0,0,2,0,0,0,0,0,3,0,0,3,0,0,4,0,0,0,0,0,4,0,0,6,4,0,3,2,4,7,0,0,7,0,0,12,0,0,6,2,6,8,0,0,6,1,0,3
3471,0,0,0,0,0,2,0,0,0,0,0,2,0,0,3,0,0,3,0,0,0,0,0,4,0,0,6,4,0,3,2,4,7,0,0,7,0,0,12,0,0,6,2,6,7,0,0,6,1,0,3
3472,0,0,0,0,0,2,0,0,0,0,0,2,0,0,3,0,0,3,0,0,0,0,0,3,0,0,7,4,0,3,2,4,6,0,0,7,0,0,13,0,0,5,2,6,7,0,0,7,1,0,3
3473,0,0,0,0,0,2,0,0,0,0,0,2,0,0,3,0,0,3,0,0,0,0,0,3,0,0,7,4,0,4,2,4,6,0,0,7,0,0,13,0,0,6,2,6,7,0,0,6,1,0,3
3474,0,0,0,0,0,2,0,0,0,0,0,2,0,0,3,0,0,3,0,0,0,0,0,3,0,0,6,4,1,4,2,4,7,0,0,6,0,0,13,0,0,7,2,6,7,0,0,5,1,0,3
3475,0,0,0,0,0,2,0,0,0,0,0,2,0,0,3,0,0,3,0,0,0,0,0,3,0,0,5,4,2,4,2,4,7,0,0,5,0,0,13,0,0,7,2,6,7,0,0,4,1,0,3
3476,0,0,0,0,0,2,0,0,0,0,0,1,0,0,3,0,0,3,0,0,0,0,0,3,0,0,5,4,2,4,2,4,7,0,0,5,0,0,13,0,0,7,3,6,8,0,0,4,1,0,3
3477,0,0,0,0,0,2,0,0,0,0,0,1,0,0,3,0,0,3,0,0,0,0,0,3,0,0,5,4,2,4,2,4,7,0,0,5,0,0,12,0,1,7,4,6,9,0,0,4,1,0,3
3478,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0,3,0,0,0,0,0,2,0,0,4,4,2,4,2,4,8,0,0,6,0,0,12,0,2,7,4,6,9,0,0,4,1,0,2
3479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,2,0,0,4,3,2,4,2,4,8,0,0,7,0,0,11,0,2,8,4,6,8,0,0,4,1,0,2
3480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,1,1,3,0,0,4,2,2,4,2,4,9,0,0,7,0,0,12,0,2,8,4,6,7,0,0,4,0,0,2
3481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,1,1,4,0,0,4,2,2,4,2,4,10,0,0,6,0,0,13,0,2,8,4,6,7,0,0,4,0,0,2
3482,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4,0,0,0,2,1,5,0,0,4,2,2,5,2,4,10,0,0,6,0,0,13,0,2,9,4,6,7,0,0,4,0,0,2
3483,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4,0,0,0,2,1,4,0,0,3,2,2,5,2,4,11,0,0,6,0,0,13,0,2,9,4,6,7,0,0,4,0,0,2
3484,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4,0,0,0,2,2,3,0,0,2,2,2,5,3,4,11,0,0,6,0,0,13,0,2,9,4,6,7,0,0,4,0,0,2
3485,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,3,0,0,0,2,2,4,0,0,2,2,2,5,4,4,12,0,0,6,0,0,13,0,2,9,4,6,7,0,0,5,0,0,2
3486,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,3,0,0,0,2,2,5,0,0,2,2,2,5,4,4,12,0,0,7,0,0,12,0,2,9,4,6,7,0,0,6,0,0,2
3487,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,2,0,0,0,2,2,5,0,0,3,2,2,5,4,4,13,0,0,8,0,0,11,0,2,9,3,5,7,0,0,7,0,0,2
3488,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,2,0,0,0,2,2,5,1,0,4,2,2,5,4,4,14,0,0,8,0,0,10,0,2,9,2,4,7,0,0,7,0,0,2
3489,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,2,0,0,0,2,2,5,1,1,4,1,2,4,4,3,13,0,0,8,0,0,11,0,2,9,2,4,7,0,0,7,0,0,2
3490,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,0,0,0,2,2,5,2,1,5,0,2,3,4,2,13,0,0,8,0,0,11,0,2,9,2,4,7,0,0,7,0,0,2
3491,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,0,0,0,2,2,5,2,1,5,0,2,3,4,2,13,0,0,8,0,0,11,0,2,9,2,3,6,0,0,7,0,0,2
3492,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,2,2,5,2,1,6,0,2,3,3,1,12,0,0,7,0,0,10,1,2,9,2,2,5,0,0,6,0,0,1
3493,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,2,2,5,2,1,6,0,2,3,2,0,11,0,0,6,0,0,10,1,2,9,2,2,5,0,0,5,0,0,0
3494,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,2,2,5,2,1,6,0,2,2,2,0,11,0,0,6,0,0,10,1,2,8,2,2,5,0,0,5,0,0,0
3495,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,2,2,5,2,1,6,0,2,2,2,0,11,0,0,6,0,0,10,1,2,7,2,1,4,0,0,5,0,0,1
3496,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,2,2,5,2,1,6,0,2,2,2,0,11,0,0,6,0,0,10,1,2,7,2,1,4,0,0,5,0,0,2
3497,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,2,2,5,2,1,6,0,2,2,2,0,11,0,0,5,0,0,9,1,2,7,2,1,4,0,0,5,0,0,2
3498,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,2,2,6,2,1,6,0,2,2,2,0,11,0,0,5,0,0,8,1,2,7,2,0,3,0,0,4,0,0,2
3499,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,2,2,6,2,1,6,0,2,2,2,0,12,0,0,5,0,0,7,1,2,7,2,0,3,0,0,3,0,0,2
3500,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,2,2,6,2,1,5,0,2,1,2,0,13,0,0,5,0,0,7,1,2,6,2,0,2,0,0,3,0,0,2
3501,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,2,2,6,2,1,5,0,2,1,3,0,13,0,0,6,0,0,7,1,2,6,2,0,2,0,0,3,0,0,2
3502,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,1,2,2,6,2,1,5,0,1,1,4,0,12,0,0,7,0,0,7,1,2,5,2,0,2,0,0,3,0,0,2
3503,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,1,2,2,7,2,1,5,0,0,1,4,0,12,0,0,7,0,0,6,1,1,4,2,0,3,0,0,4,0,0,2
3504,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,4,0,0,1,3,2,8,2,1,5,0,0,1,5,0,11,0,0,7,0,0,6,1,1,4,1,0,3,0,0,5,0,0,2
3505,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,4,0,0,1,4,2,8,2,1,5,0,0,1,6,0,10,0,0,6,0,0,6,1,1,4,0,0,2,0,0,5,0,0,2
3506,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,4,0,0,1,3,1,8,2,1,5,0,0,1,6,0,9,0,0,7,0,0,6,1,0,3,0,0,2,0,0,6,0,0,2
3507,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,4,0,0,1,3,1,8,2,1,5,0,0,1,7,0,9,0,0,6,0,0,7,1,0,2,0,0,2,0,0,7,0,0,2
3508,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,4,1,0,2,3,1,8,2,1,5,0,0,1,7,0,8,1,0,6,1,0,7,1,0,1,0,0,3,0,0,7,0,0,3
3509,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,4,2,0,3,2,0,8,2,1,4,0,0,1,8,0,7,2,0,7,2,0,7,1,1,1,0,0,4,0,0,8,0,0,4
3510,0,0,1,0,0,0,0,0,0,0,0,5,0,0,4,0,0,5,2,0,4,2,0,8,2,1,4,0,0,0,8,0,6,2,0,8,2,0,7,1,2,0,0,0,4,0,0,8,0,0,4
3511,0,0,1,0,0,0,0,0,0,0,0,5,0,0,5,0,0,5,2,0,5,2,0,9,2,1,4,0,0,0,8,0,6,2,0,8,2,0,8,1,2,0,0,0,4,0,0,8,0,0,4
3512,0,0,1,0,0,1,0,0,0,0,0,5,0,0,5,0,0,5,2,0,5,2,0,9,2,1,4,0,0,0,7,0,5,2,0,9,2,0,8,1,2,0,0,0,4,0,0,8,0,0,4
3513,0,0,1,0,0,1,0,0,0,0,0,4,0,0,5,0,0,5,2,0,5,2,0,8,2,1,4,0,0,0,6,0,5,2,0,8,2,0,7,1,2,0,0,0,4,0,0,8,0,0,4
3514,0,0,1,0,0,2,0,0,0,0,0,4,0,0,5,0,0,5,2,0,5,2,0,7,2,1,3,0,0,0,6,0,4,2,0,9,2,0,7,1,2,0,0,0,4,0,0,7,0,0,4
3515,0,0,1,0,0,2,0,0,0,0,0,5,0,0,5,0,0,5,2,0,6,2,0,7,2,1,3,0,0,0,6,0,4,2,0,8,2,0,7,1,2,0,0,0,4,0,0,6,0,0,4
3516,0,0,1,0,0,2,0,0,0,0,0,5,0,0,5,0,0,5,2,0,6,2,0,8,1,1,2,0,0,0,6,0,3,2,0,8,2,0,8,1,2,0,0,0,4,0,0,6,0,0,4
3517,0,0,1,0,0,2,0,0,0,0,0,5,0,0,5,0,0,5,2,0,6,2,0,8,0,0,2,0,0,0,6,0,2,2,0,8,2,0,9,2,2,0,0,0,4,0,0,6,0,0,4
3518,0,0,1,0,0,2,0,0,0,0,0,5,0,0,5,0,0,5,2,0,6,2,0,8,0,0,3,0,0,0,6,0,2,2,0,8,2,0,8,2,2,0,0,0,4,0,0,6,0,0,4
3519,0,0,1,0,0,2,0,0,0,0,0,5,0,0,5,0,0,5,2,0,6,2,0,9,0,0,3,0,0,0,6,0,2,2,0,8,2,0,8,2,2,0,0,0,5,0,0,6,0,0,4
3520,0,0,1,0,0,2,0,0,0,0,0,4,0,0,5,0,0,5,2,0,6,2,0,10,0,0,2,0,0,1,6,0,2,2,0,9,2,0,8,2,2,1,0,0,6,0,0,6,0,0,4
3521,0,0,1,0,0,2,0,0,0,0,0,4,0,0,5,0,0,5,2,0,6,2,0,10,0,0,2,0,0,2,6,0,2,2,0,10,2,0,9,2,2,2,0,0,7,0,0,7,0,0,4
3522,0,0,1,0,0,2,0,0,0,0,0,4,0,0,5,0,0,5,2,0,6,2,0,10,0,0,2,0,0,2,6,0,2,2,0,10,2,0,9,2,2,3,0,0,8,0,0,7,0,0,4
3523,0,0,1,0,0,2,0,0,0,0,0,4,0,0,5,0,0,5,2,0,6,2,0,10,0,0,2,0,0,3,6,0,2,2,0,11,2,0,10,2,2,3,0,0,9,0,0,7,0,0,3
3524,0,0,1,0,0,2,0,0,0,0,0,4,0,0,5,0,0,4,2,0,6,2,0,9,0,0,2,0,0,3,6,0,2,2,0,11,2,0,10,2,2,3,0,0,10,0,0,8,0,0,2
3525,0,0,1,0,0,2,0,0,0,0,0,4,0,0,5,0,0,4,2,0,6,2,0,9,0,0,2,0,0,3,6,0,2,2,0,11,2,0,10,2,2,4,0,0,11,0,0,8,0,0,2
3526,0,0,1,0,0,2,0,0,0,0,0,4,0,0,5,0,0,3,2,0,6,2,0,9,0,0,2,0,0,3,6,0,2,2,0,11,2,0,10,3,2,5,0,0,11,0,0,9,0,0,2
3527,0,0,1,0,0,2,0,0,0,0,0,4,0,0,5,0,0,3,2,0,6,2,0,9,0,0,2,0,0,3,6,0,1,2,0,12,2,0,10,4,2,6,0,0,11,0,0,10,0,0,2
3528,0,0,1,0,0,2,0,0,0,0,0,4,0,0,5,0,0,2,2,0,6,2,0,9,0,0,2,0,0,3,6,0,0,2,0,13,2,0,10,4,2,6,0,0,11,0,0,10,0,0,2
3529,0,0,1,0,0,2,0,0,0,0,0,4,0,0,5,0,0,1,2,0,6,2,0,9,0,0,2,0,0,3,5,0,0,2,0,12,2,0,9,4,2,6,0,0,11,0,0,10,0,0,2
3530,0,0,2,0,0,3,0,0,1,0,0,4,0,0,5,0,0,1,2,0,5,2,0,9,0,0,2,0,0,3,4,0,0,2,0,11,2,0,10,4,2,6,0,0,12,0,0,10,0,0,2
3531,0,0,3,0,0,3,0,0,1,0,0,4,0,0,5,0,0,1,2,0,5,2,0,8,0,0,2,0,0,3,4,0,0,2,0,11,2,0,10,4,2,6,0,0,12,0,0,9,0,0,3
3532,0,0,4,0,0,4,0,0,2,0,0,4,0,0,4,0,0,1,2,0,5,1,0,7,0,0,2,0,0,3,3,0,0,2,0,12,2,0,10,4,2,6,0,0,11,0,0,8,0,0,4
3533,0,0,4,0,0,4,0,0,2,0,0,3,0,0,3,0,0,1,2,0,6,0,0,6,0,0,2,0,0,3,2,0,0,2,0,13,2,0,10,4,3,7,0,0,12,0,0,8,0,0,4
3534,0,0,4,0,0,4,0,0,2,0,0,3,0,0,3,0,0,1,2,0,6,0,0,6,0,0,2,0,0,3,2,0,0,2,0,12,2,0,10,4,4,8,0,0,12,0,0,7,0,0,4
3535,0,0,4,0,0,4,0,0,2,0,0,2,0,0,2,0,0,1,2,0,6,0,0,6,0,0,2,0,0,3,1,0,0,2,0,13,2,0,11,4,4,8,0,0,11,0,0,6,0,0,4
3536,0,0,4,0,0,4,0,0,2,0,0,2,0,0,2,0,0,2,1,0,5,0,0,5,0,0,2,0,0,3,0,0,0,1,0,12,1,0,10,4,4,8,0,0,11,0,0,5,0,0,3
3537,0,0,4,0,0,4,0,0,2,0,0,2,0,0,2,0,0,2,0,0,4,0,0,5,0,0,2,0,0,3,0,0,0,0,0,11,0,0,9,4,3,8,0,0,10,0,0,4,0,0,3
3538,0,0,3,0,0,4,0,0,2,0,0,2,0,0,1,0,0,1,0,0,3,0,0,4,0,0,2,0,0,3,0,0,0,0,0,10,0,0,8,5,2,9,0,0,10,0,0,4,0,0,4
3539,0,0,3,0,0,4,0,0,2,0,0,2,0,0,0,0,0,1,0,0,2,0,0,3,0,0,2,0,0,3,0,0,0,0,0,9,0,0,8,5,2,10,0,0,10,0,0,4,0,0,4
3540,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,1,0,0,2,0,0,3,0,0,2,0,0,3,0,0,0,0,0,9,0,0,8,6,2,10,0,0,10,0,0,4,0,0,4
3541,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,1,0,0,2,0,0,3,0,0,2,0,0,3,0,0,0,0,0,10,0,0,8,6,2,10,0,0,10,0,0,5,0,0,5
3542,0,0,3,0,0,2,0,0,2,0,0,1,0,0,0,0,0,1,0,0,3,0,0,3,0,0,2,0,0,3,0,0,0,0,0,10,0,0,8,6,2,11,0,0,10,0,0,6,0,0,6
3543,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0,3,0,0,2,0,0,3,0,0,0,0,0,10,0,0,7,6,2,11,0,0,10,0,0,6,0,0,6
3544,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0,2,0,0,2,0,0,3,0,0,0,0,0,10,0,0,7,6,2,12,0,0,10,0,0,6,0,0,6
3545,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,3,0,0,2,0,0,1,0,0,3,0,0,0,0,0,10,0,0,6,5,2,11,0,0,10,0,0,6,0,0,7
3546,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,4,0,0,2,0,0,0,0,0,3,0,0,0,0,0,10,0,0,6,5,2,11,0,0,10,0,0,6,0,0,7
3547,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,4,0,0,1,0,0,0,0,0,3,0,0,0,0,0,11,0,0,6,5,2,11,0,0,9,0,0,6,0,0,7
3548,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,11,0,0,6,6,2,12,0,0,8,0,0,6,0,0,8
3549,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,0,0,6,6,2,11,0,0,7,0,0,5,0,0,8
3550,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,6,6,2,10,0,0,6,0,0,4,0,0,9
3551,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,6,6,2,9,0,0,5,0,0,4,0,0,10
3552,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,6,6,2,9,0,0,5,0,0,4,0,0,11
3553,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,7,6,2,10,0,0,4,0,0,4,0,0,11
3554,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,8,5,2,10,0,0,5,0,0,3,0,0,11
3555,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,9,4,2,10,0,0,5,0,0,2,0,0,11
3556,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,10,4,2,10,0,0,5,0,0,2,0,0,12
3557,0,0,3,0,0,2,0,0,2,0,0,1,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,11,4,2,11,0,0,5,0,0,2,0,0,13
3558,0,0,2,0,0,1,0,0,1,0,0,2,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,10,4,2,11,0,0,4,0,0,2,0,0,14
3559,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,9,4,2,11,0,0,3,0,0,2,0,0,13
3560,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,8,4,2,11,0,0,3,0,0,2,0,0,12
3561,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,8,4,1,10,0,0,2,0,0,2,0,0,12
3562,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,4,0,9,0,0,2,0,0,2,0,0,12
3563,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,8,4,0,9,0,0,2,0,0,2,0,0,12
3564,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,8,4,0,9,0,0,2,0,0,2,0,0,12
3565,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,8,4,0,9,0,0,2,0,0,2,0,0,11
3566,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,8,3,1,8,0,0,2,0,0,2,0,0,10
3567,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,8,2,2,7,0,0,2,0,0,2,0,0,10
