,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
9197,20,15,22,22,23,16,16,13,14,23,18,18,17,17,17,20,19,14,16,18,14,12,18,18,15,15,20,18,17,18,24,15,18,21
9198,19,15,22,22,23,15,16,14,14,23,18,17,18,16,16,20,19,15,16,17,15,12,17,19,16,15,20,19,16,18,24,15,17,21
9199,19,15,22,23,22,14,15,15,14,22,18,17,19,16,17,21,19,14,16,16,14,11,17,19,17,15,20,18,17,18,23,15,17,21
9200,18,14,23,24,22,14,14,15,14,22,18,16,19,16,16,21,19,14,15,16,14,12,17,19,17,16,20,17,18,18,23,14,16,20
9201,18,15,23,24,21,14,15,15,13,22,17,16,19,17,15,20,20,14,14,16,13,12,18,20,17,16,19,17,17,17,24,14,16,19
9202,18,15,23,23,22,14,16,15,13,22,17,15,19,17,14,20,20,14,14,15,13,13,18,21,18,17,20,16,18,16,24,14,16,19
9203,18,15,23,22,22,15,15,15,13,21,17,15,19,17,14,20,19,15,14,15,12,14,18,21,17,16,20,16,17,17,23,15,16,18
9204,19,14,22,22,21,16,14,16,14,20,17,14,19,16,13,20,19,16,14,15,11,14,17,22,16,15,20,16,18,16,22,15,15,19
9205,19,14,21,21,22,16,14,15,13,20,16,15,20,16,13,20,18,17,15,15,11,14,17,22,16,15,20,16,19,16,21,15,15,18
9206,19,13,21,21,23,16,13,16,14,20,16,14,20,16,14,20,19,17,15,15,12,14,16,22,15,15,21,17,19,16,21,15,15,18
9207,19,14,20,20,22,16,13,16,15,19,15,15,20,15,14,20,18,17,16,15,12,14,16,22,16,15,21,18,19,17,20,15,16,18
9208,19,15,20,19,21,15,13,15,16,19,15,16,19,14,15,21,18,17,16,15,12,13,17,22,16,15,21,17,18,17,20,15,16,17
9209,19,14,19,18,21,15,14,15,17,19,14,17,19,14,16,21,17,17,16,15,11,14,17,23,15,16,20,17,18,18,20,15,15,17
9210,19,15,18,18,21,15,15,16,17,19,13,16,19,14,16,20,17,18,17,15,11,15,17,24,16,16,20,17,19,17,20,15,16,17
9211,19,15,17,17,21,15,16,15,17,18,12,17,19,15,15,19,16,18,17,15,12,14,17,24,16,17,20,18,18,17,20,16,17,16
9212,18,15,17,17,22,14,15,14,17,19,12,17,19,15,16,19,17,19,17,15,13,13,16,24,17,17,21,17,18,17,19,15,17,15
9213,19,16,16,16,21,14,16,15,16,19,12,17,20,15,17,20,17,19,17,14,14,13,16,24,18,17,22,17,19,16,19,14,17,14
9214,19,16,17,16,21,13,15,14,15,18,13,17,20,15,17,19,17,20,17,15,14,14,15,25,18,17,21,18,18,16,20,13,18,14
9215,19,15,17,17,21,13,15,14,16,18,12,18,19,15,16,19,18,20,18,16,14,14,14,25,17,18,22,19,18,17,20,13,18,14
9216,18,16,17,16,20,13,15,14,16,18,13,19,18,15,17,19,18,21,18,16,15,14,13,25,17,18,22,18,17,18,20,14,18,14
9217,18,16,16,16,21,13,15,15,17,17,12,18,18,15,17,18,18,21,17,16,14,15,13,24,17,18,21,17,16,19,20,14,17,14
9218,18,16,16,15,20,14,16,15,17,17,12,19,18,15,16,19,18,21,16,16,14,16,13,23,17,18,20,17,16,19,20,14,17,14
9219,18,17,15,15,20,15,16,15,18,18,13,19,18,16,15,18,17,21,16,16,15,17,14,22,17,18,20,17,15,20,19,14,17,14
9220,18,18,14,14,19,14,16,15,18,17,12,18,18,15,15,18,17,22,16,17,16,17,15,21,17,18,20,17,15,20,19,13,17,14
9221,17,18,13,14,19,15,16,16,19,17,13,18,18,15,15,18,16,22,17,18,17,17,15,21,18,18,20,16,15,19,19,13,17,15
9222,17,18,13,14,18,14,17,17,20,18,14,19,18,16,16,18,15,22,17,18,17,17,16,22,19,17,20,16,15,18,19,14,16,14
9223,17,18,12,14,18,14,16,18,21,17,15,19,17,15,16,18,14,21,17,18,18,18,17,22,20,16,20,16,14,18,18,14,16,13
9224,17,18,11,14,18,15,15,18,22,16,15,19,17,15,16,17,14,22,17,19,18,18,17,23,20,17,21,16,15,18,17,14,17,13
9225,18,18,11,13,17,16,15,17,22,16,14,18,17,14,17,17,13,22,16,20,19,19,17,23,20,17,21,15,15,18,16,13,17,12
9226,18,17,11,12,16,16,16,17,22,16,14,17,17,14,17,17,13,21,15,19,18,20,17,23,19,17,21,16,15,18,15,13,18,13
9227,19,17,11,12,15,17,15,17,22,15,14,18,17,15,17,16,13,21,15,20,18,21,17,23,19,17,20,16,15,17,14,14,18,14
9228,19,17,10,11,16,17,15,17,22,16,15,17,16,15,16,16,13,20,15,20,19,21,16,22,18,17,20,16,14,16,15,15,18,15
9229,20,17,10,11,16,16,16,17,22,16,14,18,16,14,16,16,12,19,15,21,20,20,15,21,18,17,20,17,14,17,14,16,18,16
9230,19,17,10,10,17,17,15,17,23,16,14,18,16,13,17,16,12,20,16,21,21,20,15,21,18,18,21,16,15,18,14,15,18,16
9231,19,16,10,10,17,17,16,17,24,16,13,19,16,14,18,17,13,20,15,21,22,20,15,20,17,19,21,17,15,17,14,16,17,16
9232,18,17,11,10,16,17,16,17,24,17,13,18,16,14,18,16,13,19,14,21,23,20,14,19,18,20,22,17,14,17,15,16,17,17
9233,18,17,12,9,17,17,16,17,24,17,13,19,17,14,19,15,14,18,13,21,22,21,15,19,19,21,22,17,14,18,16,16,17,17
9234,18,18,13,10,16,16,16,18,24,17,12,19,17,13,18,14,15,18,13,20,22,20,15,19,19,22,21,17,14,18,17,16,17,16
9235,18,18,13,9,16,15,17,18,24,17,12,20,17,12,18,13,15,18,13,19,22,21,15,19,20,23,21,16,14,17,17,16,17,16
9236,17,17,13,9,17,15,16,17,24,17,12,20,17,13,18,13,15,18,12,18,23,21,16,19,19,23,21,16,14,16,18,16,16,16
9237,16,16,13,10,18,15,16,18,23,17,13,19,18,13,18,14,16,17,12,17,24,21,15,18,19,22,21,17,15,15,17,15,16,17
9238,16,17,14,10,18,15,15,18,23,16,13,20,19,12,17,14,17,16,12,17,24,21,14,18,20,22,21,17,15,15,17,15,16,17
9239,15,16,14,10,18,15,14,19,23,15,13,20,18,13,18,14,17,16,12,17,24,21,13,18,20,22,20,17,15,16,17,15,15,18
9240,14,16,14,11,17,15,14,19,22,16,14,20,19,13,18,14,18,15,12,18,24,21,14,17,20,22,19,17,16,17,17,15,15,19
9241,15,16,15,11,17,15,14,19,22,15,14,21,19,12,18,13,17,15,12,17,24,22,14,17,20,22,19,18,16,18,17,15,14,18
9242,15,16,15,12,17,14,14,20,23,16,15,21,18,12,17,13,18,14,13,18,23,22,14,16,20,22,18,18,16,19,16,15,14,19
9243,16,17,15,12,17,15,14,21,24,16,14,20,18,11,16,13,18,13,13,18,23,21,14,16,21,22,19,18,16,18,16,15,14,20
9244,17,18,16,12,17,15,15,22,24,15,15,20,19,11,17,13,17,14,13,18,23,20,15,16,21,22,19,18,16,18,16,16,14,20
9245,18,17,15,12,18,15,14,22,23,14,16,20,20,11,17,13,17,14,14,18,23,20,15,16,21,22,18,19,16,18,16,16,15,20
9246,18,16,16,12,17,15,15,21,22,15,15,21,20,12,18,14,17,14,15,18,24,20,15,17,20,22,19,20,15,18,15,16,15,20
9247,18,16,17,13,17,14,15,21,22,14,14,21,20,11,19,13,18,14,16,18,24,19,14,18,20,22,20,20,14,18,15,16,15,20
9248,17,15,18,13,17,14,15,22,21,14,14,20,20,11,19,14,19,15,16,18,24,19,14,18,19,22,20,19,14,17,16,16,16,21
9249,18,14,19,14,18,15,15,23,20,15,15,21,19,12,19,15,19,15,16,18,23,18,13,17,19,23,19,20,15,16,16,17,17,21
9250,19,14,20,14,18,15,14,23,20,16,15,20,19,13,19,15,19,14,17,18,23,17,13,17,18,23,18,19,16,16,17,18,17,21
9251,19,14,20,15,18,16,14,23,20,16,15,20,19,13,19,15,20,14,18,19,22,17,12,17,17,24,17,20,15,16,17,18,18,21
9252,19,15,21,16,18,15,14,22,20,16,15,19,19,14,18,15,21,15,19,20,21,17,12,17,17,25,17,21,15,15,18,18,18,22
9253,19,16,21,16,19,14,15,22,19,16,15,19,19,14,17,15,21,15,20,20,22,17,12,17,16,24,17,21,14,14,18,17,18,22
9254,19,16,20,17,20,13,15,23,18,16,15,20,18,15,17,15,22,16,19,19,23,17,13,16,15,24,18,22,14,14,19,18,18,22
9255,18,16,20,17,20,13,15,22,18,16,14,20,18,14,18,16,21,17,20,20,22,16,13,16,16,23,17,22,15,13,20,18,18,21
9256,18,15,20,16,21,13,15,22,18,17,14,19,18,14,19,17,21,18,21,20,21,16,14,16,16,23,17,23,15,13,20,18,19,21
9257,18,15,20,16,20,14,15,22,18,17,15,19,18,14,19,17,21,19,20,21,20,16,13,17,17,23,17,23,16,14,19,18,19,21
9258,17,15,20,17,19,15,15,21,18,16,16,18,18,15,20,17,22,18,20,20,20,17,14,18,17,23,17,23,15,13,20,18,20,20
9259,18,15,20,18,19,14,15,21,17,15,17,18,17,16,19,17,22,18,20,21,20,16,15,18,17,23,17,24,15,12,20,19,21,20
9260,18,16,20,17,18,14,15,20,16,15,18,17,16,15,19,16,21,18,21,20,20,15,14,18,17,23,17,24,16,13,19,19,21,20
9261,19,16,19,18,18,14,15,20,15,15,19,18,16,15,19,16,21,19,20,19,20,15,15,18,16,23,17,25,16,12,19,18,21,20
9262,18,16,19,19,18,15,15,19,16,14,19,18,15,16,19,17,20,20,21,20,21,15,14,18,16,23,17,25,15,12,18,17,21,21
9263,17,15,19,18,18,16,14,19,15,14,19,18,15,17,20,17,20,20,21,20,20,15,13,18,16,23,17,25,14,13,18,17,21,22
9264,16,14,19,19,17,17,13,19,15,13,18,17,15,17,20,18,20,19,21,21,19,14,14,18,16,23,16,25,14,13,17,17,20,22
9265,16,14,19,19,17,18,14,19,15,13,18,17,15,18,20,18,21,19,22,21,19,14,15,18,17,22,16,25,14,14,16,16,20,22
9266,17,15,20,19,17,17,13,19,16,13,18,17,14,17,20,18,21,20,22,22,19,14,15,19,17,22,17,25,13,14,17,16,20,22
9267,18,15,20,19,17,17,13,18,15,14,18,17,14,18,21,19,21,21,22,21,19,14,16,18,17,22,17,25,13,14,17,17,21,22
9268,18,16,21,19,17,17,14,18,15,15,19,16,14,17,21,20,20,22,22,21,19,14,16,17,17,22,17,25,13,13,17,17,22,22
9269,19,17,22,19,17,17,14,19,16,14,18,16,13,18,21,20,20,21,22,22,19,14,16,17,18,21,17,25,13,13,17,17,22,22
9270,18,17,22,20,17,18,15,19,16,15,18,16,12,18,20,20,21,20,22,21,19,14,17,16,18,21,17,25,12,13,17,17,21,23
9271,18,16,21,20,17,18,15,18,16,14,18,16,13,18,20,19,20,21,21,21,19,14,18,16,19,20,18,24,12,13,17,17,21,23
9272,18,15,21,20,16,18,16,17,16,14,18,17,13,17,21,20,19,22,21,21,19,15,18,15,19,19,18,23,12,14,16,17,21,22
9273,18,15,21,20,15,18,15,17,15,15,18,17,12,17,20,20,20,22,21,20,19,15,17,14,20,19,18,23,12,13,15,16,21,22
9274,18,15,21,21,15,18,15,17,16,16,17,17,12,17,20,20,19,21,21,20,18,15,16,15,20,19,18,23,12,12,15,16,20,21
9275,18,16,21,21,15,18,15,17,16,16,17,17,12,17,19,20,19,21,21,19,18,14,16,15,21,18,18,23,13,12,16,16,20,20
9276,18,15,20,21,16,18,14,17,17,16,18,18,13,18,19,21,19,21,20,19,18,15,17,14,21,18,18,23,13,13,17,16,20,20
9277,19,15,20,21,15,17,15,17,17,15,17,17,12,18,20,20,19,21,20,19,18,15,17,15,21,18,17,24,14,14,17,15,20,20
9278,19,16,19,21,15,17,16,16,17,15,16,17,13,18,20,20,18,20,19,18,18,15,18,15,20,18,18,24,14,15,17,14,20,20
9279,19,15,19,21,15,17,16,16,17,15,15,18,13,18,20,19,19,20,19,18,18,16,17,14,21,18,19,24,14,16,16,13,20,20
9280,20,15,19,20,16,18,15,16,16,16,15,18,13,18,20,19,18,20,18,18,19,17,17,14,22,17,19,23,15,17,16,13,20,21
9281,19,15,18,20,16,19,15,16,16,16,14,19,14,18,20,19,18,20,18,17,19,17,16,13,22,17,19,22,14,16,16,12,19,21
9282,19,15,17,20,16,19,15,15,17,16,15,18,14,18,21,19,18,20,17,17,18,17,15,13,23,17,19,21,14,17,17,13,19,22
9283,20,14,17,20,16,19,14,15,18,16,15,19,14,18,21,18,18,19,18,18,19,16,14,13,24,17,19,21,14,16,16,12,18,22
9284,20,15,16,20,16,18,14,16,17,16,16,20,15,18,21,18,19,18,18,18,19,17,15,14,24,17,20,21,13,17,15,12,18,22
9285,20,16,15,20,16,18,15,15,17,15,16,20,15,18,21,17,18,18,18,18,20,17,16,14,24,17,21,21,12,18,15,12,18,22
9286,19,15,16,21,17,18,15,16,17,15,16,21,16,18,21,17,18,19,19,17,21,17,15,14,24,17,21,21,11,18,16,11,17,22
9287,20,15,15,21,18,17,15,15,18,16,16,22,15,17,21,18,17,19,19,18,21,17,14,14,23,17,21,21,11,18,15,11,17,22
9288,20,15,14,21,18,18,15,14,18,16,16,21,15,17,22,19,17,18,20,17,21,18,14,14,23,17,21,21,11,18,15,11,17,22
9289,20,14,14,22,19,18,15,15,18,16,16,22,16,18,21,19,18,18,20,18,21,19,15,15,23,16,21,20,11,19,15,12,17,22
9290,20,15,15,22,20,18,15,15,18,16,17,22,16,17,21,19,18,18,21,18,21,19,15,15,24,16,21,19,11,19,15,13,16,22
9291,21,16,14,22,20,17,16,16,17,16,18,22,17,16,21,19,18,18,21,18,20,19,15,15,24,15,20,19,12,19,16,13,17,21
9292,21,16,13,23,21,17,16,17,18,16,18,21,17,16,21,19,18,18,21,19,21,18,15,15,24,15,20,18,13,18,16,13,18,21
9293,21,17,13,24,21,17,17,18,18,16,19,22,16,17,21,18,17,19,21,18,21,19,14,15,24,15,21,18,12,19,16,13,19,21
9294,21,17,13,24,21,17,18,18,18,16,19,22,16,17,21,18,16,19,21,18,21,19,14,14,24,16,21,18,12,19,16,13,19,20
9295,21,17,13,24,21,18,18,18,18,16,19,22,17,17,21,18,16,19,20,18,21,20,15,15,23,15,20,18,13,18,16,14,19,20
9296,20,17,13,25,21,18,17,18,19,16,19,22,17,17,21,18,16,19,20,17,21,20,15,16,22,14,19,18,13,17,16,15,19,19
9297,19,16,13,25,21,18,17,18,19,16,19,23,18,17,21,18,17,18,20,16,21,20,15,17,21,14,20,17,13,18,16,16,19,18
9298,19,16,13,25,21,17,17,17,19,16,20,22,18,18,21,19,17,19,21,15,21,21,16,17,21,15,20,16,13,17,17,16,19,18
9299,19,16,13,25,22,17,17,18,18,15,20,21,17,18,22,19,16,20,21,16,21,21,16,17,20,16,20,16,14,17,17,15,20,18
9300,19,16,13,25,23,16,17,18,18,16,19,20,17,18,23,19,16,19,21,15,22,22,15,17,20,16,20,16,14,16,17,15,20,19
9301,19,17,13,24,23,16,16,17,18,16,20,20,17,18,23,19,16,19,21,15,22,21,15,16,19,16,20,16,15,16,17,15,19,20
9302,19,16,13,24,23,17,17,16,19,15,19,19,17,19,24,19,16,19,21,16,21,20,15,17,19,17,20,15,16,17,17,16,20,20
9303,18,16,13,23,23,16,17,16,18,15,20,18,16,18,23,19,16,19,21,15,22,20,16,17,19,17,20,15,15,18,17,17,20,21
9304,18,17,12,23,24,16,16,16,19,16,21,17,17,18,24,18,16,19,21,16,21,20,16,17,19,18,20,14,15,18,16,18,19,20
9305,18,18,13,23,24,17,17,16,19,16,21,17,16,18,24,18,16,19,22,15,21,19,16,18,19,17,20,14,15,18,16,19,20,19
9306,18,17,12,23,24,17,16,16,20,16,21,17,17,18,24,18,16,19,22,14,21,20,15,17,20,16,21,14,15,17,16,20,20,19
9307,18,16,12,23,23,16,16,16,20,16,22,16,17,18,24,17,16,19,23,14,21,19,16,18,21,15,20,14,15,16,16,20,20,19
9308,18,16,13,23,23,16,16,16,20,16,23,16,17,17,23,18,16,20,23,14,21,19,16,18,20,15,20,13,15,16,16,21,20,19
9309,18,16,13,24,22,15,17,16,21,16,23,15,17,18,23,18,17,19,24,14,20,19,16,18,20,14,20,13,15,16,17,20,20,19
9310,18,15,13,24,22,15,18,17,20,15,24,15,17,17,24,18,16,19,24,15,20,20,17,18,20,14,19,14,15,16,16,20,21,19
9311,17,15,14,24,22,16,18,17,20,16,24,14,17,16,24,19,16,20,25,14,20,19,18,18,20,15,18,15,16,16,16,21,21,19
9312,17,14,14,25,21,16,19,17,19,16,23,14,18,15,24,20,16,19,25,14,20,20,18,19,20,15,18,15,16,17,16,22,22,20
9313,18,14,14,26,21,16,18,17,20,16,23,14,17,16,23,20,16,20,24,14,19,20,17,19,19,15,18,15,17,17,16,22,22,20
9314,18,14,15,26,21,16,18,18,20,17,22,13,16,16,22,21,17,20,25,14,18,20,18,18,19,15,18,15,18,17,16,21,22,20
9315,18,15,14,25,20,16,19,18,19,17,21,12,16,16,22,20,17,20,25,14,18,20,18,17,20,15,18,15,19,16,16,21,23,20
9316,17,16,14,25,20,17,18,19,19,17,21,11,17,16,21,20,18,20,25,14,18,20,17,17,21,15,18,14,19,17,16,21,23,21
9317,17,15,14,24,20,17,18,20,20,18,20,12,17,16,21,20,17,20,24,15,17,19,16,18,21,15,17,14,20,17,16,21,23,21
9318,16,15,13,24,20,18,17,19,21,19,20,11,17,16,22,20,17,20,24,14,17,19,16,18,21,15,17,15,19,17,17,21,23,21
9319,16,15,13,24,19,18,17,18,21,19,20,11,17,16,21,21,16,20,24,15,17,18,17,18,21,15,17,16,18,17,17,21,23,20
9320,16,15,13,23,19,18,17,18,21,19,20,12,16,17,21,21,17,20,24,14,18,18,17,17,20,16,18,16,18,18,16,20,23,21
9321,16,16,14,23,19,18,18,17,20,19,21,11,16,17,21,21,17,19,23,14,18,19,17,17,20,16,19,16,19,19,17,20,23,21
9322,17,15,14,23,20,18,17,17,19,19,20,11,16,17,21,21,17,18,23,14,19,18,18,17,20,17,19,16,19,18,17,20,23,21
9323,18,14,13,22,20,18,16,16,19,20,20,11,16,17,20,21,17,18,22,14,18,17,17,17,21,17,19,15,18,18,17,21,23,21
9324,17,14,13,22,20,17,17,15,19,20,19,11,16,18,20,21,17,17,23,15,18,17,17,17,22,18,19,15,18,18,17,21,23,22
9325,18,14,13,22,20,17,18,15,19,19,19,11,16,19,19,21,17,17,22,15,17,16,17,17,23,19,20,15,17,18,16,20,22,22
9326,19,15,13,21,19,17,17,16,19,20,19,11,17,18,19,21,16,18,22,16,17,16,17,18,23,19,20,15,17,18,16,20,23,22
9327,19,15,13,21,20,18,17,15,19,20,19,12,18,17,20,20,17,18,22,16,17,16,16,19,23,19,20,15,18,18,16,20,23,22
9328,20,15,13,20,20,19,17,15,20,19,18,13,18,17,20,21,18,19,21,17,17,15,16,20,23,19,20,15,18,18,17,21,23,21
9329,20,15,13,19,20,19,17,15,20,19,19,14,18,17,20,20,18,19,22,16,16,14,16,21,23,20,19,16,18,19,18,21,22,21
9330,20,16,13,20,21,19,18,16,19,19,18,13,17,18,19,20,18,18,21,16,16,15,16,20,23,19,19,16,18,18,18,20,22,21
9331,20,16,12,20,21,19,18,17,19,19,18,14,18,18,19,20,18,18,20,15,16,16,16,20,22,18,18,16,17,18,19,20,23,22
9332,21,16,13,20,21,20,18,16,19,18,18,15,19,19,19,20,19,19,20,15,16,16,15,20,22,19,18,16,18,17,19,19,23,23
9333,21,16,14,20,21,19,18,17,19,18,17,16,18,19,18,21,19,19,19,15,17,17,14,19,22,19,18,16,17,16,19,18,24,24
9334,21,16,15,20,21,18,18,17,19,19,17,15,18,18,18,21,19,19,18,15,17,18,14,19,22,20,17,15,16,16,19,18,24,24
9335,20,16,14,20,21,19,18,17,19,19,18,15,18,18,17,22,18,19,18,14,17,18,14,19,22,21,17,15,16,16,19,18,23,24
9336,20,16,15,19,22,19,18,18,18,19,18,16,18,18,16,22,19,19,17,15,17,19,15,19,23,22,17,15,16,17,19,17,23,24
9337,19,16,15,18,21,19,18,18,18,18,18,16,17,19,17,22,19,19,16,15,16,18,15,19,22,22,17,16,17,17,20,18,22,24
9338,20,17,15,17,21,19,18,18,18,18,18,17,17,19,16,22,19,20,16,14,17,17,15,19,22,23,18,17,17,17,20,19,22,24
9339,20,17,16,16,21,19,18,19,19,19,17,18,17,20,15,22,20,20,16,14,17,17,14,19,21,23,19,16,18,18,21,19,22,24
9340,21,18,16,15,20,18,18,19,20,19,16,19,16,21,14,21,21,20,16,15,18,18,14,19,21,23,19,15,19,17,22,19,22,24
9341,21,18,16,15,21,18,18,18,19,19,17,18,16,22,14,20,21,20,16,14,17,18,14,18,21,24,18,15,18,17,23,19,22,23
9342,21,18,16,15,20,18,18,18,19,19,17,18,16,22,15,20,21,20,16,13,18,18,15,18,22,23,18,14,18,16,23,19,21,23
9343,21,17,16,15,20,18,18,18,19,19,18,19,17,21,16,19,21,19,15,13,18,18,15,19,22,22,17,13,18,16,22,20,21,22
9344,22,17,17,15,21,18,18,18,20,18,19,20,16,21,16,20,20,18,14,13,18,17,15,19,22,22,16,13,17,17,22,20,21,21
9345,23,17,17,15,21,17,18,18,19,18,18,21,15,21,16,20,20,19,14,13,18,17,15,19,22,21,16,13,17,17,23,20,21,20
9346,22,18,18,16,21,17,18,18,18,17,18,22,16,21,15,20,20,19,15,13,18,18,16,19,22,20,17,13,18,18,22,20,21,19
9347,23,18,18,15,20,16,19,19,17,16,17,21,16,22,16,20,20,19,14,13,18,18,16,19,21,20,17,13,19,17,21,19,20,18
9348,24,18,17,15,21,16,19,20,18,16,17,21,16,22,16,20,21,19,14,14,17,18,15,18,20,20,16,13,19,17,21,18,21,18
9349,23,17,18,15,21,16,18,19,18,16,16,20,16,22,16,21,21,18,13,14,17,18,15,18,21,20,15,14,19,16,22,18,20,18
9350,22,18,19,15,20,15,18,20,18,16,15,21,15,22,15,22,21,19,14,15,17,18,15,17,21,19,14,15,19,16,22,18,20,17
9351,21,19,20,15,20,15,18,21,19,16,16,20,16,21,15,21,22,20,14,15,16,18,14,18,20,19,14,15,18,16,23,18,20,16
9352,21,19,20,16,20,15,18,22,19,16,16,19,16,21,16,21,21,21,15,15,17,19,14,18,19,18,14,16,18,16,23,17,20,16
9353,22,19,20,16,19,16,17,23,19,16,17,20,15,20,16,20,21,20,14,14,16,19,13,18,18,18,15,15,19,16,23,17,20,16
9354,21,18,20,15,19,16,17,22,18,17,17,19,15,19,17,20,20,19,15,14,17,19,13,17,18,17,15,15,19,17,24,18,20,15
9355,20,17,19,16,20,16,18,22,17,17,17,18,15,20,17,20,20,18,15,14,16,19,12,17,17,17,16,16,18,17,24,17,20,16
9356,20,17,18,17,19,15,18,23,17,18,17,17,15,21,17,21,20,17,15,14,15,20,12,16,16,16,16,17,18,17,23,17,20,16
9357,19,16,19,17,19,14,18,23,17,19,18,17,15,21,16,20,20,16,16,14,14,20,12,16,16,16,16,17,17,17,22,17,20,16
9358,19,16,18,17,19,14,18,24,17,19,19,16,14,21,15,21,21,17,16,14,15,19,12,17,15,15,17,16,18,16,21,16,21,15
9359,18,15,18,17,19,14,18,24,18,20,19,16,14,20,16,21,20,17,15,15,15,19,12,16,15,16,18,17,18,16,21,17,21,15
9360,17,15,18,17,19,14,19,24,18,19,20,15,14,19,15,20,19,16,16,15,16,19,13,16,15,17,19,17,18,16,21,16,20,15
9361,17,16,18,17,18,14,19,24,18,20,20,14,13,19,16,19,19,15,16,16,15,19,12,16,15,16,18,18,19,16,21,17,20,14
9362,16,15,18,17,17,15,20,23,17,19,21,13,14,18,17,19,18,15,17,16,15,19,13,17,15,17,18,19,19,17,21,18,20,14
9363,15,16,17,16,18,15,20,23,16,19,21,13,15,19,16,18,17,15,16,16,15,19,12,18,15,16,18,19,19,17,21,18,19,14
9364,16,17,17,16,17,14,21,23,16,19,21,13,15,19,17,18,18,14,16,17,16,19,13,18,15,16,18,19,19,18,21,17,20,14
9365,16,17,17,17,17,15,20,23,16,18,20,13,15,19,17,18,18,14,16,17,17,19,13,18,15,16,18,19,20,18,21,17,20,14
9366,16,18,18,18,18,15,20,23,16,18,19,13,15,19,18,18,18,15,17,17,17,18,14,17,16,15,18,19,19,17,21,17,21,14
9367,16,18,18,19,19,15,20,23,16,18,19,12,16,19,18,18,18,14,16,18,16,19,14,18,16,15,18,18,18,16,21,17,20,14
9368,16,18,18,19,19,16,20,22,15,17,20,11,16,19,18,19,18,13,16,17,16,19,15,18,17,15,17,18,17,16,21,17,20,13
9369,16,18,18,19,20,16,20,22,15,17,21,11,15,18,19,19,18,12,15,17,16,19,15,17,17,14,17,18,17,17,21,17,20,13
9370,16,18,19,18,20,16,20,23,16,17,20,11,14,17,19,19,18,13,16,18,16,18,15,18,16,14,18,17,17,16,21,17,19,14
9371,16,17,18,17,20,17,21,22,16,16,20,11,14,17,19,18,18,13,17,19,16,17,15,18,16,15,19,17,16,17,21,17,19,14
9372,16,18,19,16,20,16,20,22,17,16,20,11,15,17,19,18,17,13,17,19,17,16,16,18,15,16,19,18,15,17,22,16,19,15
9373,16,17,18,17,19,16,21,22,18,17,20,11,16,16,19,17,17,14,18,19,16,16,17,18,15,17,20,18,16,16,22,16,19,16
9374,16,18,17,16,19,17,21,21,19,18,21,11,16,16,19,16,17,14,18,19,16,16,17,17,14,17,19,19,16,16,21,16,18,16
9375,17,17,18,16,18,17,21,21,18,19,21,11,16,15,19,15,17,13,18,19,16,15,16,17,14,17,19,18,15,16,22,17,18,16
9376,17,17,18,16,19,17,21,21,19,19,21,11,16,15,19,14,16,13,19,19,15,16,16,17,14,17,19,18,15,16,23,17,19,17
9377,16,18,18,15,19,17,21,21,18,18,20,10,15,14,19,14,16,13,19,18,16,17,16,17,15,17,19,17,14,16,22,18,20,17
9378,17,18,18,16,19,17,21,21,19,19,20,11,16,14,19,13,16,13,19,17,15,17,17,16,14,16,18,17,14,17,22,18,19,18
9379,18,17,17,16,20,17,21,21,18,18,20,11,17,14,19,13,17,12,19,17,15,16,18,16,14,16,18,16,14,18,22,17,19,18
9380,19,17,17,15,19,16,22,20,18,18,20,11,17,15,18,14,16,11,19,17,16,16,18,15,15,16,17,16,15,18,22,17,19,17
9381,18,17,17,15,19,17,22,20,17,18,19,11,17,15,18,13,17,12,19,17,17,16,19,14,15,17,17,17,16,18,21,17,18,18
9382,18,17,17,14,20,16,23,19,17,17,18,11,18,15,17,14,16,13,20,17,17,15,18,13,16,18,16,16,15,19,21,16,18,19
9383,18,17,17,14,20,17,22,20,18,16,18,12,19,16,16,13,16,13,20,17,16,16,18,14,17,18,15,15,15,19,20,16,18,18
9384,19,18,18,14,19,18,22,19,19,16,18,13,19,15,15,13,17,13,19,17,16,15,19,13,18,18,15,15,16,20,20,17,18,17
9385,18,17,18,14,19,18,22,19,19,16,18,12,18,15,16,12,17,13,18,18,16,15,19,13,19,19,14,14,16,20,21,18,17,17
9386,18,18,17,14,19,19,22,19,19,15,17,13,18,16,17,13,17,13,18,18,17,15,18,13,19,18,14,14,16,19,22,18,17,18
9387,18,18,18,14,18,18,21,19,18,16,16,13,19,16,17,12,17,12,19,19,17,16,19,12,20,18,13,14,15,20,23,19,16,19
9388,19,18,17,13,18,18,20,18,18,15,16,13,19,17,17,11,17,12,20,19,16,15,19,13,19,18,12,14,15,21,22,19,17,19
9389,19,18,17,13,19,17,20,19,19,16,15,14,18,17,17,12,18,12,19,20,16,15,20,13,20,18,12,15,16,21,21,20,18,19
9390,20,18,17,13,20,16,20,19,19,17,15,14,18,17,17,12,19,13,20,20,16,15,19,12,20,18,11,15,16,21,21,20,18,20
9391,21,19,16,13,19,16,20,18,18,17,15,14,17,16,16,11,20,13,20,21,16,15,19,11,19,18,10,15,16,21,21,19,18,20
9392,21,19,17,13,19,17,20,18,18,17,15,15,16,16,16,12,20,13,20,21,17,14,20,11,19,18,11,15,17,21,21,18,19,19
